2024-07-23 10:47:19,321 [Worker-2: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is not available. Remote download required.
2024-07-23 11:39:33,622 [Worker-33: Launching mavenrun-dbac3858-9930-46ed-9de5-b0651706f66b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/desenv/.p2/pool/plugins/javax.annotation_1.3.5.v20200909-1856.jar
2024-07-23 11:39:33,622 [Worker-33: Launching mavenrun-dbac3858-9930-46ed-9de5-b0651706f66b] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.8.0 [47])
2024-07-23 11:39:33,622 [Worker-33: Launching mavenrun-dbac3858-9930-46ed-9de5-b0651706f66b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/desenv/.p2/pool/plugins/org.apache.commons.cli_1.8.0.jar
2024-07-23 11:39:33,622 [Worker-33: Launching mavenrun-dbac3858-9930-46ed-9de5-b0651706f66b] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.commons-codec_1.16.0 [48])
2024-07-23 11:39:33,622 [Worker-33: Launching mavenrun-dbac3858-9930-46ed-9de5-b0651706f66b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/desenv/.p2/pool/plugins/org.apache.commons.commons-codec_1.16.0.jar
2024-07-23 11:39:33,622 [Worker-33: Launching mavenrun-dbac3858-9930-46ed-9de5-b0651706f66b] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.lang3_3.14.0 [54])
2024-07-23 11:39:33,622 [Worker-33: Launching mavenrun-dbac3858-9930-46ed-9de5-b0651706f66b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/desenv/.p2/pool/plugins/org.apache.commons.lang3_3.14.0.jar
2024-07-23 11:39:33,622 [Worker-33: Launching mavenrun-dbac3858-9930-46ed-9de5-b0651706f66b] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.2 [11])
2024-07-23 11:39:33,623 [Worker-33: Launching mavenrun-dbac3858-9930-46ed-9de5-b0651706f66b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/desenv/.p2/pool/plugins/com.google.guava.failureaccess_1.0.2.jar
2024-07-23 11:39:33,626 [Worker-33: Launching mavenrun-dbac3858-9930-46ed-9de5-b0651706f66b] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "/tmp/m2e-archetypeGenerator7838919642159010028":
2024-07-23 11:39:33,628 [Worker-33: Launching mavenrun-dbac3858-9930-46ed-9de5-b0651706f66b] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=ca.dsolutions -DarchetypeArtifactId=java -DarchetypeVersion=1.0 -DgroupId=br.com. -DartifactId=proxy -Dversion=0.0.1-SNAPSHOT -Dpackage=br.com.proxy -DoutputDirectory=/home/desenv/arquivos/trabalhos/programacao_orientada_objetos_II/proxy -Dstyle.color=always -U archetype:generate
